"listing__logo--link href","jsMerchantLogo src","listing__name--link","listing__name--link href","listing__title--wrap href","listing__address--full","jsMapBubbleAddress","jsMapBubbleAddress 2","jsMapBubbleAddress 3","jsMapBubbleAddress 4","listing__direction","listing__direction href","jsPreventBubbleMobile","jsPreventBubbleMobile href","merchant__status-text","merchant__status-text href","mlr__submenu__item","mlr__item__cta href 2","serpMessage 2","mlr__item__cta href 3","serpMessage 3","ypModal href","serpMessage 4","serpMessage 5"
"https://www.yellowpages.ca/bus/Nova-Scotia/Edwardsville/AAA-Plumbing-Heating/6410867.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","AAA Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Edwardsville/AAA-Plumbing-Heating/6410867.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Edwardsville/AAA-Plumbing-Heating/6410867.html",", ,","471 Portsway Avenue","Edwardsville","NS","B2A 4S9","Get directions","https://www.yellowpages.ca/merchant/directions/6410867/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  5:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Edwardsville/AAA-Plumbing-Heating/6410867.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-564-8841","https://www.yellowpages.ca/merchant/directions/6410867/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","https://www.yellowpages.ca/gourl/5a35e5d5cb05c5ff9b67c34272552c2a720a644e?redirect=http%3A%2F%2Fwww.aaaplumbingheating.ca%2F","Website","javascript:void(0);","Message","Search nearby"
"https://www.yellowpages.ca/bus/Nova-Scotia/Westville/TNB-Plumbing-Heating-Air-Conditioning-Ltd/8131737.html?what=plumber&where=Nova+Scotia+NS&useContext=true#gallery","","TNB Plumbing, Heating, Air Conditioning Ltd.","https://www.yellowpages.ca/bus/Nova-Scotia/Westville/TNB-Plumbing-Heating-Air-Conditioning-Ltd/8131737.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Westville/TNB-Plumbing-Heating-Air-Conditioning-Ltd/8131737.html",", ,","5457 NS-4","Westville","NS","B0K 2A0","Get directions","https://www.yellowpages.ca/merchant/directions/8131737/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open 24 hours","https://www.yellowpages.ca/bus/Nova-Scotia/Westville/TNB-Plumbing-Heating-Air-Conditioning-Ltd/8131737.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-396-5439","https://www.yellowpages.ca/merchant/directions/8131737/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","https://www.yellowpages.ca/gourl/4195901279ba61801ca6bdbf0eee9b1cc7766713?redirect=http%3A%2F%2Ftnbplumbing.ca%2F","Website","javascript:void(0);","Message","Search nearby"
"https://www.yellowpages.ca/bus/Nova-Scotia/Halifax/Arrow-Plumbing-Heating/107722.html?what=plumber&where=Nova+Scotia+NS&useContext=true#gallery","","Arrow Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Halifax/Arrow-Plumbing-Heating/107722.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Halifax/Arrow-Plumbing-Heating/107722.html",", ,","19 O'Hara Drive","Halifax","NS","B3M 2E8","Get directions","https://www.yellowpages.ca/merchant/directions/107722/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  5:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Halifax/Arrow-Plumbing-Heating/107722.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-830-1487","https://www.yellowpages.ca/merchant/directions/107722/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","https://www.yellowpages.ca/gourl/c53295d7dc314128864892689e965bd35b116a63?redirect=https%3A%2F%2Fwww.facebook.com%2FArrow-Plumbing-Heating-154254125219269%2F","Website","","","Search nearby"
"https://www.yellowpages.ca/bus/Nova-Scotia/Canning/True-Flush-Plumbing-Heating/101395771.html?what=plumber&where=Nova+Scotia+NS&useContext=true#gallery","","True Flush Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Canning/True-Flush-Plumbing-Heating/101395771.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Canning/True-Flush-Plumbing-Heating/101395771.html",", ,","1399 Black Hole Rd","Canning","NS","B0P 1H0","Get directions","https://www.yellowpages.ca/merchant/directions/101395771/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  5:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Canning/True-Flush-Plumbing-Heating/101395771.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-692-1349","https://www.yellowpages.ca/merchant/directions/101395771/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","https://www.yellowpages.ca/gourl/9881bb3ed00f0458f1bfda077677a296798d9f04?redirect=http%3A%2F%2Fwww.trueflushplumbing.com%2F","Website","javascript:void(0);","Message","Search nearby"
"https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Glasgow-Plumbing-and-Heating/101378630.html?what=plumber&where=Nova+Scotia+NS&useContext=true#gallery","","Glasgow Plumbing and Heating","https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Glasgow-Plumbing-and-Heating/101378630.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Glasgow-Plumbing-and-Heating/101378630.html",", ,","220 Cedar Street","New Glasgow","NS","B2H 1B1","Get directions","https://www.yellowpages.ca/merchant/directions/101378630/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open 24 hours","https://www.yellowpages.ca/bus/Nova-Scotia/New-Glasgow/Glasgow-Plumbing-and-Heating/101378630.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-600-0794","https://www.yellowpages.ca/merchant/directions/101378630/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","https://www.yellowpages.ca/gourl/536ecf52f349ced356caf80abc1b32d0d2276a47?redirect=https%3A%2F%2Fwww.facebook.com%2Fglasgowplumbingandheating","Website","javascript:void(0);","Message","Search nearby"
"https://www.yellowpages.ca/bus/Nova-Scotia/Troy-s-Plumbing-Heating/100279528.html?what=plumber&where=Nova+Scotia+NS&useContext=true#gallery","","Troy's Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Troy-s-Plumbing-Heating/100279528.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Troy-s-Plumbing-Heating/100279528.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-670-1859","","","","Search nearby","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Hopewell/W-MacLean-s-Plumbing-Heating/8064407.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","W MacLean's Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Hopewell/W-MacLean-s-Plumbing-Heating/8064407.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Hopewell/W-MacLean-s-Plumbing-Heating/8064407.html",", ,","4476 Trafalgar Rd RR 1","Hopewell","NS","B0K 1C0","Get directions","https://www.yellowpages.ca/merchant/directions/8064407/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  5:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Hopewell/W-MacLean-s-Plumbing-Heating/8064407.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-272-8204","https://www.yellowpages.ca/merchant/directions/8064407/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","","","","Search nearby"
"https://www.yellowpages.ca/bus/Nova-Scotia/Ellershouse/Blanchard-R-S-Plumbing-Heating-Ltd/201905.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Blanchard R S Plumbing & Heating Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/Ellershouse/Blanchard-R-S-Plumbing-Heating-Ltd/201905.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Ellershouse/Blanchard-R-S-Plumbing-Heating-Ltd/201905.html",", ,","15 Maple Ave","Ellershouse","NS","B0N 1L0","Get directions","https://www.yellowpages.ca/merchant/directions/201905/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-757-2993","https://www.yellowpages.ca/merchant/directions/201905/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","","","","Search nearby"
"https://www.yellowpages.ca/bus/Nova-Scotia/Bridgewater/Len-s-Plumbing-Heating/6848138.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://static.yellowpages.ca/ypca/ypui-7.2.13-20260323.2011/resources/images/merchant-no-logo.svg","Len's Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Bridgewater/Len-s-Plumbing-Heating/6848138.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Bridgewater/Len-s-Plumbing-Heating/6848138.html",", ,","164 Logan Road","Bridgewater","NS","B4V 3J8","Get directions","https://www.yellowpages.ca/merchant/directions/6848138/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-543-2353","https://www.yellowpages.ca/merchant/directions/6848138/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","Search nearby","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Mount-Uniacke/Gary-s-Plumbing-Heating-Ltd/6655900.html?what=plumber&where=Nova+Scotia+NS&useContext=true#gallery","https://ssmscdn.yp.ca/image/original/6bcfe62a-346b-4992-9b7a-3341232bf626.jpg","Gary's Plumbing & Heating Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/Mount-Uniacke/Gary-s-Plumbing-Heating-Ltd/6655900.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Mount-Uniacke/Gary-s-Plumbing-Heating-Ltd/6655900.html",", ,","8 Mill Road Fork","Mount Uniacke","NS","B0N 1Z0","Get directions","https://www.yellowpages.ca/merchant/directions/6655900/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  4:30 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Mount-Uniacke/Gary-s-Plumbing-Heating-Ltd/6655900.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-830-7559","https://www.yellowpages.ca/merchant/directions/6655900/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","https://www.yellowpages.ca/gourl/2957d30e154744b398447aed3b7a9be3233e1a11?redirect=http%3A%2F%2Fgarysplumbing.ca%2F","Website","javascript:void(0);","Message","Search nearby"
"https://www.yellowpages.ca/bus/Nova-Scotia/New-Waterford/MacLeod-s-Fuels-Plumbing-Heating/100534283.html?what=plumber&where=Nova+Scotia+NS&useContext=true#gallery","https://ssmscdn.yp.ca/image/resize/76bafb8d-fb72-4302-8ee9-8103d7ee34c9/yp-serp-video-thumbnail/1.png","MacLeod's Fuels - Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/New-Waterford/MacLeod-s-Fuels-Plumbing-Heating/100534283.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/New-Waterford/MacLeod-s-Fuels-Plumbing-Heating/100534283.html",", ,","3383 Plummer Ave","New Waterford","NS","B1H 1Z1","Get directions","https://www.yellowpages.ca/merchant/directions/100534283/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  5:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/New-Waterford/MacLeod-s-Fuels-Plumbing-Heating/100534283.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-862-2721","https://www.yellowpages.ca/merchant/directions/100534283/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","https://www.yellowpages.ca/gourl/4ad53f13762cad92e0189003a7ef4aedebfa2ddf?redirect=http%3A%2F%2Fmacleodsfuels.ca%2F","Website","javascript:void(0);","Message","Search nearby"
"https://www.yellowpages.ca/bus/Nova-Scotia/Dartmouth/Ken-Evans-Plumbing-Heating-Ltd/594979.html?what=plumber&where=Nova+Scotia+NS&useContext=true#gallery","https://ssmscdn.yp.ca/image/resize/4151cf1a-8c58-46c5-819a-43307fe1dcf7_yp-serp-thumbnail.jpg","Ken Evans Plumbing & Heating Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/Dartmouth/Ken-Evans-Plumbing-Heating-Ltd/594979.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Dartmouth/Ken-Evans-Plumbing-Heating-Ltd/594979.html",", ,","355 Pleasant St","Dartmouth","NS","B2Y 3S4","Get directions","https://www.yellowpages.ca/merchant/directions/594979/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  4:30 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Dartmouth/Ken-Evans-Plumbing-Heating-Ltd/594979.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-463-5691","https://www.yellowpages.ca/merchant/directions/594979/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","https://www.yellowpages.ca/gourl/893b761df9606144782b6f4617a26df36b611727?redirect=https%3A%2F%2Fwww.kenevansplumbing.ca%2F","Website","javascript:void(0);","Message","Search nearby"
"https://www.yellowpages.ca/bus/Nova-Scotia/Truro/John-C-MacKay-Plumbing-Heating-Ltd/993725.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://ssmscdn.yp.ca/image/resize/946ddbb9-4b0a-41e2-b2cd-c1d1b4a5afb9/yp-serp-video-thumbnail/1.png","John C MacKay Plumbing & Heating Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/Truro/John-C-MacKay-Plumbing-Heating-Ltd/993725.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Truro/John-C-MacKay-Plumbing-Heating-Ltd/993725.html",", ,","1311 Hwy 2","Truro","NS","B0N 2J0","Get directions","https://www.yellowpages.ca/merchant/directions/993725/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  4:30 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Truro/John-C-MacKay-Plumbing-Heating-Ltd/993725.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-895-8649","https://www.yellowpages.ca/merchant/directions/993725/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","","javascript:void(0);","Message","Search nearby"
"https://www.yellowpages.ca/bus/Nova-Scotia/Brookfield/D-T-Heating-Plumbing-Ltd/6778817.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://static.yellowpages.ca/ypca/ypui-7.2.13-20260323.2011/resources/images/merchant-no-logo.svg","D & T Heating & Plumbing Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/Brookfield/D-T-Heating-Plumbing-Ltd/6778817.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Brookfield/D-T-Heating-Plumbing-Ltd/6778817.html",", ,","2715 Hwy 289","Brookfield","NS","B0N 1C0","Get directions","https://www.yellowpages.ca/merchant/directions/6778817/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  5:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Brookfield/D-T-Heating-Plumbing-Ltd/6778817.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-890-0687","https://www.yellowpages.ca/merchant/directions/6778817/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","Search nearby","javascript:void(0);","Message",""
"https://www.yellowpages.ca/bus/Nova-Scotia/N-J-Armstrong-Plumbing-Heating-Ltd/102290101.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://ssmscdn.yp.ca/image/resize/c598ecc9-6cfc-4623-bc56-131c0b1056b5/yp-serp-video-thumbnail/1.png","N.J. Armstrong Plumbing & Heating Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/N-J-Armstrong-Plumbing-Heating-Ltd/102290101.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/N-J-Armstrong-Plumbing-Heating-Ltd/102290101.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  5:59 pm","https://www.yellowpages.ca/bus/Nova-Scotia/N-J-Armstrong-Plumbing-Heating-Ltd/102290101.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-277-0268","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Wolfville/Troy-s-Plumbing-Heating/101975479.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://static.yellowpages.ca/ypca/ypui-7.2.13-20260323.2011/resources/images/merchant-no-logo.svg","Troy's Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Wolfville/Troy-s-Plumbing-Heating/101975479.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Wolfville/Troy-s-Plumbing-Heating/101975479.html",", ,","Black River Rd.","Wolfville","NS","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-670-1859","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Salmon-River/Henderson-J-D-Plumbing-Heating/101409142.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://static.yellowpages.ca/ypca/ypui-7.2.13-20260323.2011/resources/images/merchant-no-logo.svg","Henderson J D Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Salmon-River/Henderson-J-D-Plumbing-Heating/101409142.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Salmon-River/Henderson-J-D-Plumbing-Heating/101409142.html",", ,","34 Henderson Ridge Dr","Salmon River","NS","B6L 3R3","Get directions","https://www.yellowpages.ca/merchant/directions/101409142/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-895-3541","https://www.yellowpages.ca/merchant/directions/101409142/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","Search nearby","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Truro/Brass-T-Plumbing-and-Heating/101372420.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://static.yellowpages.ca/ypca/ypui-7.2.13-20260323.2011/resources/images/merchant-no-logo.svg","Brass-T Plumbing and Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Truro/Brass-T-Plumbing-and-Heating/101372420.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Truro/Brass-T-Plumbing-and-Heating/101372420.html",", ,","103 Blainedale Dr","Truro","NS","B2N 6M3","Get directions","https://www.yellowpages.ca/merchant/directions/101372420/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  5:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Truro/Brass-T-Plumbing-and-Heating/101372420.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-986-3394","https://www.yellowpages.ca/merchant/directions/101372420/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","https://www.yellowpages.ca/gourl/5b13764b5c1664a14a6f2b413d52379d0eaf8ba9?redirect=http%3A%2F%2Fbrasstplumbing.ca%2F","Search nearby","javascript:void(0);","Message","Website"
"https://www.yellowpages.ca/bus/Nova-Scotia/Salmon-River/Tradesmen-Plumbing-Heating-Ventilation/102731104.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Tradesmen Plumbing Heating & Ventilation","https://www.yellowpages.ca/bus/Nova-Scotia/Salmon-River/Tradesmen-Plumbing-Heating-Ventilation/102731104.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Salmon-River/Tradesmen-Plumbing-Heating-Ventilation/102731104.html",", ,","116 Blainedale Dr","Salmon River","NS","B2N 6M3","Get directions","https://www.yellowpages.ca/merchant/directions/102731104/?what=plumber&where=Nova+Scotia+NS&useContext=true","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-895-6563","https://www.yellowpages.ca/merchant/directions/102731104/?what=plumber&where=Nova+Scotia+NS&useContext=true","Directions","","Search nearby","","",""
